p,o,f,g,sp,plant,week,sample,rh,prcp,tempavg,tempmax,smobs,seqct
Ascomycota,Pleosporales,Cucurbitaceae,Neocucurbitaria,Neocucurbitaria sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Mycosphaerellales,Neodevriesiaceae,Neodevriesia,Neodevriesia lagerstroemiae,#9,9,#9.9,65.47142857,0,58.57142857,78,1,9
Ascomycota,Mycosphaerellales,Neodevriesiaceae,Neodevriesia,Neodevriesia lagerstroemiae,#6,9,#6.9,65.47142857,0,58.57142857,78,0,4
Ascomycota,Mycosphaerellales,Neodevriesiaceae,Neodevriesia,Neodevriesia lagerstroemiae,#5,9,#5.9,65.47142857,0,58.57142857,78,1,30
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#9,9,#9.9,65.47142857,0,58.57142857,78,1,8
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#9,9,#9.9,65.47142857,0,58.57142857,78,1,3
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#9,9,#9.9,65.47142857,0,58.57142857,78,1,14
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,3
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,4
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#5,9,#5.9,65.47142857,0,58.57142857,78,1,28
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#5,9,#5.9,65.47142857,0,58.57142857,78,1,8
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma italica,#5,9,#5.9,65.47142857,0,58.57142857,78,1,15
Ascomycota,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Lophiostomataceae,Neovaginatispora,Neovaginatispora fuckelii,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Lophiostomataceae,Neovaginatispora,Neovaginatispora fuckelii,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Lophiostomataceae,Neovaginatispora,Neovaginatispora fuckelii,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Basidiomycota,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema flavescens,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Basidiomycota,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema flavescens,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Basidiomycota,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema flavescens,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,9
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,5
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,2
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,2
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,2
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Parapyrenochaetaceae,Parapyrenochaeta,Parapyrenochaeta sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Parapyrenochaetaceae,Parapyrenochaeta,Parapyrenochaeta sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,2
Ascomycota,Pleosporales,Parapyrenochaetaceae,Parapyrenochaeta,Parapyrenochaeta sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,16
Basidiomycota,Russulales,Peniophoraceae,Peniophora,Peniophora limitata,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Basidiomycota,Russulales,Peniophoraceae,Peniophora,Peniophora limitata,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Basidiomycota,Russulales,Peniophoraceae,Peniophora,Peniophora limitata,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,2
Ascomycota,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,3
Ascomycota,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,3
Ascomycota,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,Phaeosphaeriopsis sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,Phaeosphaeriopsis sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,7
Ascomycota,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,Phaeosphaeriopsis sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,Phaeosphaeriopsis sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,2
Ascomycota,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,Phaeosphaeriopsis sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,9
Ascomycota,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,Phaeosphaeriopsis sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,10
Ascomycota,Helotiales,Mollisiaceae,Phialocephala,Phialocephala sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,7
Ascomycota,Helotiales,Mollisiaceae,Phialocephala,Phialocephala sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,6
Ascomycota,Helotiales,Mollisiaceae,Phialocephala,Phialocephala sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,7
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,83
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,8
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,2
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,3
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma zantedeschiae,#9,9,#9.9,65.47142857,0,58.57142857,78,1,5
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma macrostoma,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma medicaginis ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,5
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma herbarum,#9,9,#9.9,65.47142857,0,58.57142857,78,1,6
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,4
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,200
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,28
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,4
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,32
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma zantedeschiae,#6,9,#6.9,65.47142857,0,58.57142857,78,0,6
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma macrostoma,#6,9,#6.9,65.47142857,0,58.57142857,78,0,7
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma medicaginis ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,13
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma herbarum,#6,9,#6.9,65.47142857,0,58.57142857,78,0,9
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,7
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,237
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,21
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,6
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,9
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma zantedeschiae,#5,9,#5.9,65.47142857,0,58.57142857,78,1,10
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma macrostoma,#5,9,#5.9,65.47142857,0,58.57142857,78,1,15
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma medicaginis ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,24
Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma herbarum,#5,9,#5.9,65.47142857,0,58.57142857,78,1,21
Ascomycota,Diaporthales,Valsaceae,Phomopsis,Phomopsis sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,17
Ascomycota,Diaporthales,Valsaceae,Phomopsis,Phomopsis sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,29
Ascomycota,Diaporthales,Valsaceae,Phomopsis,Phomopsis sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,50
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,6
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,4
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,26
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,23
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,3
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,3
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,3
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,2
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,217
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,4
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,2
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,15
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,12
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,2
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,2
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,155
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,3
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,7
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,5
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,2
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,108
Ascomycota,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Astrosphaeriellaceae,Pithomyces,Pithomyces sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Astrosphaeriellaceae,Pithomyces,Pithomyces chartarum,#9,9,#9.9,65.47142857,0,58.57142857,78,1,7
Ascomycota,Pleosporales,Astrosphaeriellaceae,Pithomyces,Pithomyces sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Astrosphaeriellaceae,Pithomyces,Pithomyces chartarum,#6,9,#6.9,65.47142857,0,58.57142857,78,0,12
Ascomycota,Pleosporales,Astrosphaeriellaceae,Pithomyces,Pithomyces sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Astrosphaeriellaceae,Pithomyces,Pithomyces chartarum,#5,9,#5.9,65.47142857,0,58.57142857,78,1,5
Ascomycota,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella cucumerina,#9,9,#9.9,65.47142857,0,58.57142857,78,1,2
Ascomycota,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella cucumerina,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella cucumerina,#5,9,#5.9,65.47142857,0,58.57142857,78,1,1
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp. ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#6,9,#6.9,65.47142857,0,58.57142857,78,0,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp. ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,3
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp.,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Pleosporales,Pleosporaceae,Pleospora,Pleospora sp. ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,0
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis ,#9,9,#9.9,65.47142857,0,58.57142857,78,1,20
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis,#9,9,#9.9,65.47142857,0,58.57142857,78,1,13
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis ,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis,#6,9,#6.9,65.47142857,0,58.57142857,78,0,1
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis ,#5,9,#5.9,65.47142857,0,58.57142857,78,1,29
Ascomycota,Dothideales,Dothioraceae,Pringsheimia,Pringsheimia smilacis,#5,9,#5.9,65.47142857,0,58.57142857,78,1,14
Ascomycota,Mycosphaerellales,Dissoconiaceae,Pseudoveronaea,Pseudoveronaea ellipsoidea,#9,9,#9.9,65.47142857,0,58.57142857,78,1,5
Ascomycota,Mycosphaerellales,Dissoconiaceae,Pseudoveronaea,Pseudoveronaea ellipsoidea,#6,9,#6.9,65.47142857,0,58.57142857,78,0,2
Ascomycota,Mycosphaerellales,Dissoconiaceae,Pseudoveronaea,Pseudoveronaea ellipsoidea,#5,9,#5.9,65.47142857,0,58.57142857,78,1,2
Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,#9,9,#9.9,65.47142857,0,58.57142857,78,1,6
Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,Puccinia striiformis,#6,9,#6.9,65.47142857,0,58.57142857,78,0,11
